,source,target,normalized_projection_density_source_average
70,BMA,LH,0.0003350404342482424
71,BMA,LHA,0.0020766244640159316
72,BMA,LPO,0.0030525579863366547
73,BMA,MBO,0.0008808623370096158
74,BMA,MH,0.00010607017318713451
75,BMA,MOB,0.00015887839613378858
76,BMA,MPO,0.003285404780708918
77,BMA,ORB,0.0003592312453405869
78,BMA,P,9.353365048832126e-05
79,BMA,PA,0.00920218044877391
80,BMA,PL,0.00029137629195631826
81,BMA,PVH,0.0011414100604574277
82,BMA,SCH,0.0005850210331594033
83,BMA,SNc,0.0005637502180548806
84,BMA,SNr,0.0001885214990625857
85,BMA,SO,0.0031780007530743696
86,BMA,TH,0.0001914166448431809
87,BMA,VISp,2.2407844110400766e-05
88,BMA,VMH,0.004312022488444294
89,BMA,sAMY,0.009989932279759747
90,CB,ARH,0.012262530743392036
91,CB,BLA,0.005600372528304867
92,CB,BMA,0.00855304358692425
93,CB,CP,0.0005141231782202597
94,CB,DMH,0.013462933676698558
95,CB,GPe,0.0018031058052530627
96,CB,GPi,0.0057024320530077825
97,CB,HIP,0.004525107999723883
98,CB,ILA,0.005006618358706741
99,CB,LA,0.0015498657780659752
100,CB,LH,0.002750222571420539
101,CB,LHA,0.014258555081959504
102,CB,LPO,0.012963098192226455
103,CB,MBO,0.006811228183295294
104,CB,MH,0.00536435728301753
105,CB,MOB,0.002777770442931844
106,CB,MPO,0.00630221360654058
107,CB,ORB,0.00372207503639951
108,CB,P,0.03722975245809301
109,CB,PA,0.0026436673400282865
110,CB,PL,0.0036239110850239723
111,CB,PVH,0.010881689081790605
112,CB,SCH,0.0016045393382846179
113,CB,SNc,0.00932469043262527
114,CB,SNr,0.0039394289329077355
115,CB,SO,0.007130942174825435
116,CB,TH,0.016444546325698063
117,CB,VISp,0.0020311664744803192
118,CB,VMH,0.003433635931466332
119,CB,sAMY,0.01530774598147821
120,CP,ARH,0.012900262539164011
121,CP,BLA,0.03099642800092224
122,CP,BMA,0.017502805969945707
123,CP,CB,0.0002580716669135567
124,CP,DMH,0.004171550634187599
125,CP,GPe,0.05052147760246777
126,CP,GPi,0.03990482187602302
127,CP,HIP,0.0014434768045204116
128,CP,ILA,0.02422769739193698
129,CP,LA,0.03459209555067422
130,CP,LH,0.004547575709169921
131,CP,LHA,0.01022412833860195
132,CP,LPO,0.010341257415030093
133,CP,MBO,0.002833306827904096
134,CP,MH,0.0023584249555017277
135,CP,MOB,0.0028816982704743407
136,CP,MPO,0.0061307362868793245
137,CP,ORB,0.013776613147198798
138,CP,P,0.0018145743655310243
139,CP,PA,0.004875227491941012
140,CP,PL,0.022838313128949184
141,CP,PVH,0.010777542210780797
142,CP,SCH,0.010151010986764004
143,CP,SNc,0.03442250315215068
144,CP,SNr,0.0629699502232374
145,CP,SO,0.01545026743323705
146,CP,TH,0.004357209724839825
147,CP,VISp,0.003031739441102742
148,CP,VMH,0.0020222004144380933
149,CP,sAMY,0.018612283510024422
150,DMH,ARH,0.004776952388354159
151,DMH,BLA,0.00010721540201832999
152,DMH,BMA,0.0002201063572677112
153,DMH,CB,6.843818634044518e-06
154,DMH,CP,3.760687789405591e-05
155,DMH,GPe,6.114624654465299e-05
156,DMH,GPi,9.576863459928719e-05
157,DMH,HIP,2.698318400500904e-05
158,DMH,ILA,0.0001229732454309164
159,DMH,LA,0.0002189347129150409
160,DMH,LH,0.0003975894959806509
161,DMH,LHA,0.0012389875703529667
162,DMH,LPO,0.0009887394889808619
163,DMH,MBO,0.0012634599469355731
164,DMH,MH,0.00010072647847800374
165,DMH,MOB,1.2736315837684461e-05
166,DMH,MPO,0.002170807818085561
167,DMH,ORB,6.820277706580478e-05
168,DMH,P,0.00010125529348769636
169,DMH,PA,0.0003106506731067773
170,DMH,PL,9.270599692681703e-05
171,DMH,PVH,0.0036097657839110953
172,DMH,SCH,0.0017831789395501773
173,DMH,SNc,0.00024316398853273694
174,DMH,SNr,5.8122161655850595e-05
175,DMH,SO,0.001824898599794847
176,DMH,TH,0.0002121600613658781
177,DMH,VISp,1.2175786501606279e-05
178,DMH,VMH,0.0026396371154435733
179,DMH,sAMY,0.00034415870384095287
180,GPe,ARH,0.0007419871675094919
181,GPe,BLA,0.008640391495978955
182,GPe,BMA,0.005176970144627221
183,GPe,CB,1.7496772922928724e-05
184,GPe,CP,0.0017850122591650613
185,GPe,DMH,0.0005259624867433622
186,GPe,GPi,0.008495285238507028
187,GPe,HIP,0.00012315838797507107
188,GPe,ILA,0.0016081927748188365
189,GPe,LA,0.0038861861278674933
190,GPe,LH,0.0014476963411465126
191,GPe,LHA,0.0020442722397163065
192,GPe,LPO,0.0017527176974487986
193,GPe,MBO,0.0004319211473230339
194,GPe,MH,0.00013251992579916178
195,GPe,MOB,0.0008130874120349234
196,GPe,MPO,0.0008393926395242524
197,GPe,ORB,0.003214418728489913
198,GPe,P,0.00023842717018290963
199,GPe,PA,0.002614173552729784
200,GPe,PL,0.005108054855850754
201,GPe,PVH,0.0010382060525386222
202,GPe,SCH,0.0007419829732307141
203,GPe,SNc,0.0041140922169165105
204,GPe,SNr,0.004896246694273314
205,GPe,SO,0.0018645007626164444
206,GPe,TH,0.0017631520613356742
207,GPe,VISp,0.0007938457049748622
208,GPe,VMH,0.0004442857276385439
209,GPe,sAMY,0.00520040031185439
210,GPi,ARH,6.487652658745858e-05
211,GPi,BLA,0.0018704347860277562
212,GPi,BMA,0.0008000517731244861
213,GPi,CB,1.115792691089186e-05
214,GPi,CP,0.00034675511200559265
215,GPi,DMH,0.0001526851736183613
216,GPi,GPe,0.00258505387312221
217,GPi,HIP,1.972846158730162e-05
218,GPi,ILA,0.00029062010386978377
219,GPi,LA,0.0006877336803137625
220,GPi,LH,0.0021873234078805884
221,GPi,LHA,0.0010780685891214074
222,GPi,LPO,0.00040227183053110775
223,GPi,MBO,0.0001287600752587865
224,GPi,MH,8.248292249886994e-05
225,GPi,MOB,7.200488610041505e-05
226,GPi,MPO,0.0001682300376990283
227,GPi,ORB,0.0009773567555079522
228,GPi,P,0.0001455567035206697
229,GPi,PA,0.00044401678795629026
230,GPi,PL,0.001470814113827247
231,GPi,PVH,0.0001624381678014419
232,GPi,SCH,3.0191179109085852e-05
233,GPi,SNc,0.0016042344914687127
234,GPi,SNr,0.0015516695236281834
235,GPi,SO,0.0003284131418616846
236,GPi,TH,0.0009825462044075136
237,GPi,VISp,0.0002496239493070007
238,GPi,VMH,0.0001263313318608155
239,GPi,sAMY,0.0010273447134384315
240,HIP,ARH,0.004099412208856418
241,HIP,BLA,0.011507890765835593
242,HIP,BMA,0.012499668094191735
243,HIP,CB,0.0006537584628157766
244,HIP,CP,0.006854644398039883
245,HIP,DMH,0.006494230724948078
246,HIP,GPe,0.0029218334430264575
247,HIP,GPi,0.0012890024445502768
248,HIP,ILA,0.011295345532930122
249,HIP,LA,0.011514571257824908
250,HIP,LH,0.03433728082867895
251,HIP,LHA,0.007251861427621504
252,HIP,LPO,0.008511087866121023
253,HIP,MBO,0.02643020402403064
254,HIP,MH,0.008422142144541529
255,HIP,MOB,0.0005782795670436946
256,HIP,MPO,0.009102679566011422
257,HIP,ORB,0.0034310544165142625
258,HIP,P,0.004084736754792377
259,HIP,PA,0.014112681805998855
260,HIP,PL,0.006313947539377589
261,HIP,PVH,0.0038562009373587173
262,HIP,SCH,0.0076330660347894395
263,HIP,SNc,0.0020636268347019064
264,HIP,SNr,0.000706220030631315
265,HIP,SO,0.013161416256916072
266,HIP,TH,0.016521420516081443
267,HIP,VISp,0.014322168043081764
268,HIP,VMH,0.0077223842033038595
269,HIP,sAMY,0.007846585662303614
270,ILA,ARH,0.00015200988778911226
271,ILA,BLA,0.0013401387043711656
272,ILA,BMA,0.0004994225178656317
273,ILA,CB,1.0705083384851566e-05
274,ILA,CP,0.001324680233634446
275,ILA,DMH,0.0007693513647312922
276,ILA,GPe,0.00011103886674917276
277,ILA,GPi,9.168079936933019e-05
278,ILA,HIP,2.2169150827761695e-05
279,ILA,LA,0.0005276342339481795
280,ILA,LH,0.0006774895998280544
281,ILA,LHA,0.0012318500935513427
282,ILA,LPO,0.0012374079830045747
283,ILA,MBO,0.0007681685972990053
284,ILA,MH,0.00017271013041349992
285,ILA,MOB,7.129744889370593e-05
286,ILA,MPO,0.0009411649804291223
287,ILA,ORB,0.0032312361023592623
288,ILA,P,0.00015031721335600397
289,ILA,PA,8.759309322472873e-05
290,ILA,PL,0.007395540282416576
291,ILA,PVH,0.000652802074574777
292,ILA,SCH,0.00013490030714987986
293,ILA,SNc,0.0004257131843281607
294,ILA,SNr,0.00014228753276476774
295,ILA,SO,0.0011065870627093718
296,ILA,TH,0.0006850163858068697
297,ILA,VISp,3.826509384560973e-05
298,ILA,VMH,0.00014910968658473855
299,ILA,sAMY,0.0005199832629111967
300,LA,ARH,2.1368441942640144e-05
301,LA,BLA,0.005136941565325179
302,LA,BMA,0.0022125342655227305
303,LA,CB,1.0757535079832265e-05
304,LA,CP,0.00039084118433009454
305,LA,DMH,3.190859637061909e-05
306,LA,GPe,0.0006676598798514863
307,LA,GPi,0.00019621600273432384
308,LA,HIP,9.134504718446909e-05
309,LA,ILA,0.0005797918133033452
310,LA,LH,2.0966919484637103e-05
311,LA,LHA,0.0001290891777091058
312,LA,LPO,0.0002407436425187442
313,LA,MBO,5.276214870767245e-05
314,LA,MH,0.00021295083857370218
315,LA,MOB,6.966547716010233e-05
316,LA,MPO,5.7947590008110964e-05
317,LA,ORB,0.0001317348141599933
318,LA,P,5.9831056722851185e-05
319,LA,PA,0.000739057464133262
320,LA,PL,0.00027517623262453343
321,LA,PVH,1.0942661339966614e-05
322,LA,SCH,8.826268994330838e-06
323,LA,SNc,0.0002389654489762322
324,LA,SNr,0.00020993215992714043
325,LA,SO,0.00014177668432828767
326,LA,TH,5.241610231397413e-05
327,LA,VISp,9.89268049755392e-05
328,LA,VMH,4.3976009959220264e-05
329,LA,sAMY,0.0017630025168201189
330,LH,ARH,4.118836947565949e-05
331,LH,BLA,0.00026284636358736357
332,LH,BMA,0.00024010760907680574
333,LH,CB,9.076174067680614e-06
334,LH,CP,0.0007305398634092774
335,LH,DMH,0.00017794513096736403
336,LH,GPe,0.0002516249625250007
337,LH,GPi,8.430315271097524e-05
338,LH,HIP,0.00010693579929009202
339,LH,ILA,0.0011273431008966554
340,LH,LA,0.00021654375578849055
341,LH,LHA,0.0002394174639278373
342,LH,LPO,0.00017991513420194868
343,LH,MBO,0.00020509849780292355
344,LH,MH,0.0004556818658544518
345,LH,MOB,1.0956950818290233e-05
346,LH,MPO,7.601261895048217e-05
347,LH,ORB,0.0008998435183114103
348,LH,P,0.00013251710054830348
349,LH,PA,3.797487557739572e-05
350,LH,PL,0.001128753729818774
351,LH,PVH,7.610263245748006e-05
352,LH,SCH,6.456838344976221e-05
353,LH,SNc,4.3494802547373854e-05
354,LH,SNr,2.5764485862336853e-05
355,LH,SO,0.00010424074038711957
356,LH,TH,0.0005804591491785052
357,LH,VISp,3.44158226727847e-05
358,LH,VMH,2.7625214370824688e-05
359,LH,sAMY,0.00019019076945810552
360,LHA,ARH,0.007065664971990123
361,LHA,BLA,0.003472846192348412
362,LHA,BMA,0.0030603857654603055
363,LHA,CB,0.00010512072662816024
364,LHA,CP,0.0007292305310899455
365,LHA,DMH,0.006433094948827867
366,LHA,GPe,0.0017987982028048657
367,LHA,GPi,0.0034513003499490914
368,LHA,HIP,0.0002648384882382119
369,LHA,ILA,0.0011407551858544224
370,LHA,LA,0.0014213047607026692
371,LHA,LH,0.004909886115091209
372,LHA,LPO,0.006790673841998091
373,LHA,MBO,0.005733228387575604
374,LHA,MH,0.000793415983416173
375,LHA,MOB,0.0005997759219118778
376,LHA,MPO,0.006733694862791926
377,LHA,ORB,0.0013215114481337992
378,LHA,P,0.0010754810276810127
379,LHA,PA,0.0027964440726613617
380,LHA,PL,0.0016195543362532117
381,LHA,PVH,0.005473040476623071
382,LHA,SCH,0.0025039376703269605
383,LHA,SNc,0.004431592324599394
384,LHA,SNr,0.001816028145204416
385,LHA,SO,0.011485564709306072
386,LHA,TH,0.0017060509881287567
387,LHA,VISp,0.00034751591992053727
388,LHA,VMH,0.004853822794504817
389,LHA,sAMY,0.0034058836527192217
390,LPO,ARH,0.00045498731690575295
391,LPO,BLA,0.0037319316961864847
392,LPO,BMA,0.0013221368683844395
393,LPO,CB,1.917031511734107e-05
394,LPO,CP,7.174537232414088e-05
395,LPO,DMH,0.0009543776252651038
396,LPO,GPe,0.00013461493357466638
397,LPO,GPi,0.00023518449373383297
398,LPO,HIP,0.0006532485802044397
399,LPO,ILA,0.0013468288953989206
400,LPO,LA,0.00046859769592868595
401,LPO,LH,0.0018861261986855993
402,LPO,LHA,0.0019687836358019558
403,LPO,MBO,0.0008535104479972314
404,LPO,MH,0.0003891048272712323
405,LPO,MOB,0.0007256115498748156
406,LPO,MPO,0.0019718665848247083
407,LPO,ORB,0.0012905640886962028
408,LPO,P,0.00013950729351360318
409,LPO,PA,0.0007359632805060925
410,LPO,PL,0.0020379645016619244
411,LPO,PVH,0.0007251423243840224
412,LPO,SCH,0.00026811883502500495
413,LPO,SNc,0.00038384028053633704
414,LPO,SNr,8.033632320734984e-05
415,LPO,SO,0.0017424215158921346
416,LPO,TH,0.00028550593241233834
417,LPO,VISp,0.0008962504654495557
418,LPO,VMH,0.0005835599350411908
419,LPO,sAMY,0.0009065280093099356
420,MBO,ARH,0.009285685901949866
421,MBO,BLA,0.0005717661588044852
422,MBO,BMA,0.0008945400598802019
423,MBO,CB,4.671674867744166e-05
424,MBO,CP,0.000570396645366444
425,MBO,DMH,0.007097800319946253
426,MBO,GPe,0.0008816710865603644
427,MBO,GPi,0.0007241259181747866
428,MBO,HIP,0.0003280143502521981
429,MBO,ILA,0.0007359403174732661
430,MBO,LA,0.0005655778891265419
431,MBO,LH,0.0011543899194222697
432,MBO,LHA,0.004962166500732515
433,MBO,LPO,0.004581489179946512
434,MBO,MH,0.0002944230573847241
435,MBO,MOB,0.00012348603335891813
436,MBO,MPO,0.006471894736503652
437,MBO,ORB,0.00035300461437337257
438,MBO,P,0.000500300411494446
439,MBO,PA,0.00166913932307916
440,MBO,PL,0.00046293341069737325
441,MBO,PVH,0.006842198925647598
442,MBO,SCH,0.003638278520912189
443,MBO,SNc,0.002015844985791092
444,MBO,SNr,0.0008422402389546031
445,MBO,SO,0.00545995503084336
446,MBO,TH,0.0009540271591620146
447,MBO,VISp,0.00014104069332699374
448,MBO,VMH,0.004141711290169178
449,MBO,sAMY,0.0015628483479170807
450,MH,ARH,2.3582648358145806e-05
451,MH,BLA,0.00030933285273251627
452,MH,BMA,0.00018545691264828005
453,MH,CB,8.32720327719911e-06
454,MH,CP,0.00031743791305261453
455,MH,DMH,0.0002875244092911386
456,MH,GPe,8.482801244756188e-05
457,MH,GPi,3.224975778182472e-05
458,MH,HIP,0.00016129995947043748
459,MH,ILA,0.001204100157982534
460,MH,LA,0.00014021969732027844
461,MH,LH,0.0039288572564284965
462,MH,LHA,0.00026175297942937747
463,MH,LPO,0.00025157048792988265
464,MH,MBO,0.00029208445424298076
465,MH,MOB,8.836110083488559e-06
466,MH,MPO,0.00012888598238160832
467,MH,ORB,0.0004015823540547072
468,MH,P,0.00016842815307545312
469,MH,PA,4.957586636382419e-05
470,MH,PL,0.0006812510844103038
471,MH,PVH,0.00013889218307994766
472,MH,SCH,0.0001366402140379175
473,MH,SNc,3.5644101655595975e-05
474,MH,SNr,1.594866418169156e-05
475,MH,SO,0.00015670387236109222
476,MH,TH,0.00041571123814563763
477,MH,VISp,1.7294278763398775e-05
478,MH,VMH,7.793134471519788e-05
479,MH,sAMY,0.00022021479911270186
480,MOB,ARH,0.0021746550518837618
481,MOB,BLA,0.003487146397364185
482,MOB,BMA,0.0017329710250050313
483,MOB,CB,0.0004205186366175714
484,MOB,CP,0.01094747451056404
485,MOB,DMH,0.0006989011714581474
486,MOB,GPe,0.0027140710362482784
487,MOB,GPi,0.00371441031811223
488,MOB,HIP,0.00047549376297115317
489,MOB,ILA,0.01294581921992641
490,MOB,LA,0.0017151964885100852
491,MOB,LH,0.0007581627098208406
492,MOB,LHA,0.0017498088122308204
493,MOB,LPO,0.0018796429228517602
494,MOB,MBO,0.0016804897197100987
495,MOB,MH,0.002788865477343937
496,MOB,MPO,0.0012056636197007042
497,MOB,ORB,0.03151659309265845
498,MOB,P,0.0018680850271435856
499,MOB,PA,0.0007765781361815926
500,MOB,PL,0.014299207293472919
501,MOB,PVH,0.0010772001865783888
502,MOB,SCH,0.0007210065189843605
503,MOB,SNc,0.005456531568655999
504,MOB,SNr,0.0019438069813517526
505,MOB,SO,0.0019311260760027167
506,MOB,TH,0.002226103091233328
507,MOB,VISp,0.0007891508813231041
508,MOB,VMH,7.044142043966022e-05
509,MOB,sAMY,0.006534450315356774
510,MPO,ARH,0.001647635560251042
511,MPO,BLA,0.00023606580811173731
512,MPO,BMA,0.0001866111908653556
513,MPO,CB,7.049167131724896e-06
514,MPO,CP,5.603577129401004e-06
515,MPO,DMH,0.002370390102582308
516,MPO,GPe,6.4872726341917625e-06
517,MPO,GPi,1.7555883292745286e-05
518,MPO,HIP,0.0004799783854619324
519,MPO,ILA,0.0002953124500913271
520,MPO,LA,3.760173476703456e-05
521,MPO,LH,0.0011222481122347867
522,MPO,LHA,0.0014250550728143493
523,MPO,LPO,0.0023959638853202343
524,MPO,MBO,0.001182240329117676
525,MPO,MH,0.00030835091269673404
526,MPO,MOB,0.00018298503074474446
527,MPO,ORB,0.00020302004458504198
528,MPO,P,7.570772969557482e-05
529,MPO,PA,0.0008356955859745922
530,MPO,PL,0.0002561083176530564
531,MPO,PVH,0.0028001634571198195
532,MPO,SCH,0.0012451938214846545
533,MPO,SNc,0.00013909733849910686
534,MPO,SNr,1.8715563156189768e-05
535,MPO,SO,0.00234530060220416
536,MPO,TH,0.00021818889727555704
537,MPO,VISp,0.00028226932462905495
538,MPO,VMH,0.0013925136428928385
539,MPO,sAMY,0.000297380993368606
540,ORB,ARH,0.0002980518584012612
541,ORB,BLA,0.00365328578950562
542,ORB,BMA,0.0018071839260346903
543,ORB,CB,4.863517543377948e-05
544,ORB,CP,0.009640181432375902
545,ORB,DMH,0.0008485644211211291
546,ORB,GPe,0.0021928571224627213
547,ORB,GPi,0.0028273809022074862
548,ORB,HIP,8.475113090770444e-05
549,ORB,ILA,0.033176215019001726
550,ORB,LA,0.0016736407163068503
551,ORB,LH,0.0019463344160433852
552,ORB,LHA,0.003924046223120056
553,ORB,LPO,0.0029181605557971413
554,ORB,MBO,0.001861164436648608
555,ORB,MH,0.0002390088081317292
556,ORB,MOB,0.0013113599505031634
557,ORB,MPO,0.00111654641313432
558,ORB,P,0.0014877306176482015
559,ORB,PA,0.00026270258930069333
560,ORB,PL,0.028270745675626655
561,ORB,PVH,0.0005135843300423587
562,ORB,SCH,0.00013448109508564592
563,ORB,SNc,0.0045109497932113865
564,ORB,SNr,0.0016393197422281418
565,ORB,SO,0.0023757997154179645
566,ORB,TH,0.004805132167112521
567,ORB,VISp,0.0009102527178327326
568,ORB,VMH,0.00012006483549924643
569,ORB,sAMY,0.0022780283753945016
570,P,ARH,0.01226637317912989
571,P,BLA,0.011034859813926831
572,P,BMA,0.010948237958476638
573,P,CB,0.007253668435577536
574,P,CP,0.0015754998035646334
575,P,DMH,0.025949777358697173
576,P,GPe,0.004510070974833052
577,P,GPi,0.01075364693226299
578,P,HIP,0.01078682482518226
579,P,ILA,0.008595290856850582
580,P,LA,0.003596904018366218
581,P,LH,0.010796757765397775
582,P,LHA,0.038012386543623634
583,P,LPO,0.033983606230453975
584,P,MBO,0.01925256232072648
585,P,MH,0.00367403083168639
586,P,MOB,0.003023816175831508
587,P,MPO,0.01775185396866335
588,P,ORB,0.005046158482905092
589,P,PA,0.00496440653407297
590,P,PL,0.006593940256744308
591,P,PVH,0.01820661998332304
592,P,SCH,0.005407355551151632
593,P,SNc,0.019459133524982616
594,P,SNr,0.008903310613748865
595,P,SO,0.014594139781093264
596,P,TH,0.011823262622036292
597,P,VISp,0.002259189527415354
598,P,VMH,0.006328789709507312
599,P,sAMY,0.022933117740685165
600,PA,ARH,0.00047289779207927815
601,PA,BLA,0.0034479601337242967
602,PA,BMA,0.007716782046206856
603,PA,CB,6.430066305128636e-06
604,PA,CP,0.0002232988032852678
605,PA,DMH,0.00048790284188779566
606,PA,GPe,3.832256959475016e-05
607,PA,GPi,2.9597107884177237e-05
608,PA,HIP,0.00034655668405152797
609,PA,ILA,0.001077229357048199
610,PA,LA,0.0026499026562142422
611,PA,LH,1.9021010542884033e-05
612,PA,LHA,0.0005448361731536815
613,PA,LPO,0.0013765062528235542
614,PA,MBO,0.0003245390158436807
615,PA,MH,1.1543647195037696e-05
616,PA,MOB,1.7365197450102178e-05
617,PA,MPO,0.0018182554166174423
618,PA,ORB,9.278778369830253e-05
619,PA,P,1.4777961061399065e-05
620,PA,PL,9.699221538633338e-05
621,PA,PVH,0.00032660073278326313
622,PA,SCH,0.0005020181425381333
623,PA,SNc,3.995346244475552e-05
624,PA,SNr,2.4674754035489946e-05
625,PA,SO,0.0015494706769242335
626,PA,TH,3.2907225811904584e-05
627,PA,VISp,1.987516822622915e-05
628,PA,VMH,0.0029508127289853366
629,PA,sAMY,0.0061613860986895344
630,PL,ARH,0.0002944120040121011
631,PL,BLA,0.0025911696881185282
632,PL,BMA,0.0008055142957931086
633,PL,CB,2.723460948100757e-05
634,PL,CP,0.004769414927602927
635,PL,DMH,0.0014127756890669027
636,PL,GPe,0.0005351057144891006
637,PL,GPi,0.0005707502304610634
638,PL,HIP,5.1949478848974246e-05
639,PL,ILA,0.027686117468422384
640,PL,LA,0.001115436825420927
641,PL,LH,0.0016297584806447007
642,PL,LHA,0.0025376298697017273
643,PL,LPO,0.002388271668836359
644,PL,MBO,0.001494455449906644
645,PL,MH,0.00024412200741519798
646,PL,MOB,0.0001986680295431032
647,PL,MPO,0.0016915907866004705
648,PL,ORB,0.01043081354282141
649,PL,P,0.0006959797012257871
650,PL,PA,0.00014890245211096175
651,PL,PVH,0.001163061026791739
652,PL,SCH,0.0002383608131908054
653,PL,SNc,0.001376110471800751
654,PL,SNr,0.0005759685472235472
655,PL,SO,0.0020200124505723423
656,PL,TH,0.002832236777179771
657,PL,VISp,0.00021141509143543817
658,PL,VMH,0.00026513042398169966
659,PL,sAMY,0.000916651130957827
660,PVH,ARH,0.0011332514374467516
661,PVH,BLA,6.559240138622176e-05
662,PVH,BMA,0.0001315751524398893
663,PVH,CB,6.992711351956083e-06
664,PVH,CP,1.6082887701929863e-05
665,PVH,DMH,0.0009086020217710446
666,PVH,GPe,7.954229647513945e-06
667,PVH,GPi,2.4308334490437035e-05
668,PVH,HIP,3.259304516849853e-05
669,PVH,ILA,0.00024204761744443836
670,PVH,LA,5.618562317852259e-05
671,PVH,LH,0.0003397348976488871
672,PVH,LHA,0.0005750463280373629
673,PVH,LPO,0.00037772768617581073
674,PVH,MBO,0.0002828602331652048
675,PVH,MH,8.24846828968347e-05
676,PVH,MOB,6.556541057163867e-06
677,PVH,MPO,0.0008446242388157225
678,PVH,ORB,5.2305289721377736e-05
679,PVH,P,5.2822378187141844e-05
680,PVH,PA,0.00017550336281386717
681,PVH,PL,7.873053520135306e-05
682,PVH,SCH,0.0004390672043736195
683,PVH,SNc,0.00022047321579500277
684,PVH,SNr,3.0288618812222044e-05
685,PVH,SO,0.0007140633685561972
686,PVH,TH,0.00012707371095121148
687,PVH,VISp,7.128322755666431e-06
688,PVH,VMH,0.0006684961743333324
689,PVH,sAMY,0.00013337678803276265
690,SCH,ARH,0.00033200300494231325
691,SCH,BLA,1.544306156124507e-05
692,SCH,BMA,2.9556274489680005e-05
693,SCH,CB,2.4029119556645014e-07
694,SCH,CP,1.0722247730707006e-06
695,SCH,DMH,0.00042175001807630497
696,SCH,GPe,2.653158028203859e-06
697,SCH,GPi,1.7976001746858075e-05
698,SCH,HIP,1.4465475756281824e-06
699,SCH,ILA,7.893704958293687e-06
700,SCH,LA,2.3569013738171893e-05
701,SCH,LH,4.76216282648624e-05
702,SCH,LHA,0.0001037500343714798
703,SCH,LPO,0.0001004914995962241
704,SCH,MBO,9.200321844932076e-05
705,SCH,MH,1.201805426024339e-05
706,SCH,MOB,9.815448343037907e-07
707,SCH,MPO,0.000254629003787058
708,SCH,ORB,1.1992769938712335e-06
709,SCH,P,7.564363699087093e-06
710,SCH,PA,1.5592300161189834e-05
711,SCH,PL,1.6679663333129515e-06
712,SCH,PVH,0.0006611056051229658
713,SCH,SNc,2.1906469969246814e-05
714,SCH,SNr,5.11417002066222e-06
715,SCH,SO,0.0002595518876947061
716,SCH,TH,3.687331795916038e-05
717,SCH,VISp,8.249341967463479e-07
718,SCH,VMH,0.0005158212835121972
719,SCH,sAMY,3.889669761257809e-05
720,SNc,ARH,0.00027072031241215274
721,SNc,BLA,9.572860529591435e-05
